0.3775904875779,0.027252437677346083,0.7211281235416317,0.9999841451644896
0.4003110741968032,0.006982608468216779,0.7657217758600894,0.999970555305481
0.4195903467597978,0.0074376005626129674,0.7655451786217681,0.9999737739562988
0.43352789807318143,0.007822978556777074,0.7653050964866976,0.9999778270721436
0.33620366503005444,0.008049655874887929,0.7630770191255775,0.9999706745147704
0.3139815490054961,0.009329351566120317,0.7631208854387768,0.9999738931655884
0.2937818612903461,0.011351612411702917,0.7630450236671934,0.9999758005142212
0.4640691142891824,0.022361792666196582,0.9612686280212506,0.9999372959136964
0.26101450840623525,0.029747791168497635,0.9453019197305017,0.9999574422836304
0.4254541144851171,0.05350403436502488,0.7907689609149536,0.9999490976333618
0.3411988845422184,0.0554765518866019,0.7855368526058591,0.9999525547027588
0.6536547554304972,0.15057105026169024,1.0,0.9999212026596068
0.11068181767496557,0.15581118195404256,0.9420268532154821,0.9999395608901978
0.7670263262946584,0.2810913366646314,0.9748535038310439,0.7359820008277893
0.0009408051036047291,0.2794285200161782,0.8942814430269587,0.8919841647148132
0.6735465548787578,0.39309241366955394,0.82925610889107,0.5063431859016418
0.07737419479603835,0.3686633079301613,0.7248804128511632,0.4745962917804718
0.6595902702974799,0.431044268593238,0.7688760047945808,0.4696176946163177
0.1106890815951695,0.4008104178806538,0.6727104948072151,0.4485028982162475
0.6212079708143332,0.42011166845171743,0.7413277708164416,0.4770158529281616
0.1512664867890636,0.3959484947709986,0.6262431337581382,0.4575138986110687
0.6150019067790535,0.40773642340278243,0.8128939403330581,0.4576634168624878
0.14851282384579323,0.3854997856478739,0.701482178364755,0.4641900062561035
0.6042360124136573,0.43609737600867987,0.7772260810184379,0.9997425675392152
0.22867859415107858,0.4405616623156748,0.6903385717725151,0.9996330738067628
0.7397192112529594,0.5909727727437741,0.4105052094873401,0.9669312238693236
0.2987963875377891,0.6040937693521556,0.32111061843502753,0.9828542470932008
0.7524814093024693,0.9022225042780807,0.3223634190496762,0.947702407836914
0.3578672238220899,0.8932587041855246,0.2878849691603664,0.9332953691482544
0.6996700332388068,0.9422302985789917,0.3024872225822086,0.8040514588356018
0.37542481985955783,0.9276712596483351,0.2795921181782092,0.6353511810302734
0.9801177583414814,0.9885616908162981,0.026292710226129327,0.9214953184127808
0.44287452438048797,0.9786649821205057,0.004088101998522692,0.8912302255630493
0.37717198382439665,0.027653061734784344,0.6900430373399594,0.9999848008155824
0.40012597166879954,0.007426359633522699,0.7310837199944749,0.9999716877937316
0.4187801010640687,0.007890335620065803,0.7309357393595686,0.9999746680259703
0.43327022006173693,0.008264539068579354,0.7307402977951801,0.9999785423278807
0.33608279084911724,0.00865312559565303,0.7284759521520066,0.9999720454216005
0.31328064442441544,0.010071828209217806,0.7284699520664853,0.9999750256538392
0.29344071191515475,0.011985264469631584,0.728382574122637,0.999976933002472
0.46418074927336905,0.022387859230110618,0.9264596083725908,0.9999395608901978
0.26090867181449223,0.02974677328909187,0.9122123636028662,0.9999597072601318
0.42491212408814705,0.05375102501562564,0.761555906081245,0.9999512434005736
0.34114039086899733,0.05548434087683757,0.7568657939403121,0.999955117702484
0.6535898898974482,0.15057016514916344,0.9753696892299419,0.9999212622642516
0.11068576822805906,0.15537725553778406,0.9121533054442087,0.999941885471344
0.7672538016905182,0.28112505945190214,0.945854358652536,0.7430835366249084
0.0003259206302024244,0.27919967417237673,0.8840566301021848,0.8956863284111023
0.6742609678026737,0.3908315707423753,0.7742227659950828,0.5161336064338684
0.0728288285877313,0.3683990575852883,0.7267412747642825,0.4874739050865173
0.6608057662782699,0.42467212223474804,0.7113463901791275,0.4789458513259887
0.10532869079626266,0.40049580463300644,0.6745727834156655,0.4586820006370544
0.622498017555111,0.4125237757820556,0.6805497157097072,0.4867188632488251
0.14282096889863358,0.3952660730128439,0.6283108814874727,0.4677408039569855
